order_id,customer_id,order_date,category,price,quantity,discount_pct,total_amount,status,delivery_type,payment_method,city,yandex_plus,rating
YMO0008504,YM000153,2024-11-22,Авто и мото,12221.96,1,15,10388.67,Доставлен,Пункт выдачи,СБП,Санкт-Петербург,True,3.0
YMO0008505,YM000168,2023-11-01,Продукты и напитки,2874.23,3,20,6898.16,Возврат,Курьер Яндекс,Картой онлайн,Другие,True,
YMO0008506,YM001718,2024-12-09,Дом и дача,13510.84,4,20,43234.69,Отменён,Пункт выдачи,СБП,Санкт-Петербург,True,
YMO0008507,YM000949,2024-07-01,Электроника и гаджеты,9399.21,2,0,18798.42,Отменён,Пункт выдачи,Картой онлайн,Тюмень,False,
YMO0008508,YM001113,2023-12-21,Продукты и напитки,1923.7,1,0,1923.7,Доставлен,Экспресс-доставка,Яндекс Пэй,Другие,True,
YMO0008509,YM001452,2024-08-03,Книги и канцелярия,443.17,1,20,354.53,Доставлен,Пункт выдачи,Картой онлайн,Новосибирск,True,
YMO0008510,YM001161,2024-05-10,Авто и мото,16474.39,2,0,32948.79,Возврат,Пункт выдачи,Картой онлайн,Другие,False,
YMO0008511,YM001486,2024-07-03,Детские товары,1590.0,1,25,1192.5,Доставлен,Почта России,Картой онлайн,Другие,True,
YMO0008512,YM002004,2023-12-03,Красота и гигиена,2170.52,1,0,2170.52,Возврат,Экспресс-доставка,При получении,Москва,False,
YMO0008513,YM002173,2024-07-19,Спорт и туризм,5068.28,3,20,12163.87,Доставлен,Курьер Яндекс,Картой онлайн,Краснодар,True,5.0
YMO0008514,YM002350,2023-10-12,Спорт и туризм,4975.11,1,10,4477.6,Отменён,Пункт выдачи,Яндекс Пэй,Краснодар,False,
YMO0008515,YM000931,2024-04-14,Продукты и напитки,2100.84,2,15,3571.42,Доставлен,Экспресс-доставка,СБП,Другие,False,
YMO0008516,YM002148,2024-12-31,Бытовая техника,11215.31,1,30,7850.72,Возврат,Пункт выдачи,При получении,Другие,False,
YMO0008517,YM001460,2023-11-09,Красота и гигиена,5723.74,1,5,5437.56,Доставлен,Почта России,При получении,Санкт-Петербург,False,
YMO0008518,YM002461,2023-08-24,Дом и дача,11069.28,2,20,17710.85,Доставлен,Пункт выдачи,Яндекс Пэй,Другие,True,
YMO0008519,YM002252,2023-06-21,Бытовая техника,11876.75,4,30,33254.9,Доставлен,Пункт выдачи,Картой онлайн,Санкт-Петербург,True,
YMO0008520,YM000410,2023-07-26,Одежда и обувь,5041.24,1,15,4285.06,Доставлен,Курьер Яндекс,Картой онлайн,Другие,False,
YMO0008521,YM000210,2023-11-27,Бытовая техника,23962.2,1,0,23962.2,Доставлен,Пункт выдачи,СБП,Екатеринбург,False,
YMO0008522,YM000464,2023-12-22,Электроника и гаджеты,13734.17,1,25,10300.62,Доставлен,Пункт выдачи,Картой онлайн,Казань,True,
YMO0008523,YM001211,2024-03-08,Бытовая техника,34779.0,1,5,33040.05,Доставлен,Курьер Яндекс,Картой онлайн,Воронеж,True,
YMO0008524,YM002006,2023-12-11,Бытовая техника,26723.81,3,10,72154.3,Доставлен,Курьер Яндекс,Картой онлайн,Москва,False,5.0
YMO0008525,YM000482,2024-11-20,Спорт и туризм,14576.56,1,15,12390.07,Доставлен,Курьер Яндекс,Яндекс Пэй,Казань,False,3.0
YMO0008526,YM000419,2024-06-27,Бытовая техника,6845.33,1,10,6160.8,Доставлен,Пункт выдачи,Яндекс Пэй,Тюмень,True,
YMO0008527,YM001344,2024-08-29,Продукты и напитки,1474.57,1,20,1179.66,Доставлен,Пункт выдачи,Картой онлайн,Санкт-Петербург,True,
YMO0008528,YM000090,2024-12-01,Детские товары,931.51,2,0,1863.01,Возврат,Пункт выдачи,СБП,Санкт-Петербург,True,
YMO0008529,YM000277,2024-04-09,Электроника и гаджеты,27157.98,2,25,40736.97,Доставлен,Пункт выдачи,Картой онлайн,Санкт-Петербург,False,2.0
YMO0008530,YM001745,2023-09-29,Красота и гигиена,4525.07,1,10,4072.56,Доставлен,Пункт выдачи,СБП,Санкт-Петербург,False,
YMO0008531,YM002251,2023-10-28,Дом и дача,6242.63,1,0,6242.63,Доставлен,Пункт выдачи,Яндекс Пэй,Другие,False,
YMO0008532,YM002317,2023-05-18,Одежда и обувь,4803.15,3,5,13688.98,Доставлен,Пункт выдачи,Картой онлайн,Нижний Новгород,False,
YMO0008533,YM001368,2023-11-17,Бытовая техника,41851.22,4,10,150664.38,Доставлен,Пункт выдачи,Картой онлайн,Санкт-Петербург,False,
YMO0008534,YM001452,2024-11-23,Красота и гигиена,2570.77,1,5,2442.23,Доставлен,Курьер Яндекс,При получении,Новосибирск,True,5.0
YMO0008535,YM000345,2023-04-29,Книги и канцелярия,1662.5,4,0,6650.01,Доставлен,Пункт выдачи,При получении,Москва,False,
YMO0008536,YM001215,2024-03-13,Электроника и гаджеты,88784.17,1,0,88784.17,Доставлен,Пункт выдачи,Яндекс Пэй,Новосибирск,False,3.0
YMO0008537,YM000051,2023-10-22,Бытовая техника,14685.81,1,5,13951.52,Доставлен,Курьер Яндекс,Картой онлайн,Москва,True,4.0
YMO0008538,YM001092,2024-12-31,Красота и гигиена,1431.78,1,25,1073.84,Доставлен,Почта России,СБП,Другие,True,
YMO0008539,YM000596,2024-11-25,Электроника и гаджеты,25953.17,2,5,49311.02,Доставлен,Почта России,СБП,Москва,False,2.0
YMO0008540,YM001622,2024-06-22,Одежда и обувь,2494.56,1,0,2494.56,Доставлен,Почта России,СБП,Тюмень,False,5.0
YMO0008541,YM002395,2024-06-13,Продукты и напитки,1734.23,3,0,5202.68,Доставлен,Экспресс-доставка,Картой онлайн,Москва,True,
YMO0008542,YM000910,2024-10-28,Дом и дача,19026.32,1,0,19026.32,Доставлен,Курьер Яндекс,В кредит,Красноярск,True,
YMO0008543,YM000553,2024-03-27,Бытовая техника,20383.63,1,0,20383.63,Доставлен,Экспресс-доставка,СБП,Санкт-Петербург,False,
YMO0008544,YM001393,2024-12-31,Электроника и гаджеты,25747.4,1,10,23172.66,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,False,
YMO0008545,YM001419,2024-12-31,Бытовая техника,16540.59,1,10,14886.53,Доставлен,Курьер Яндекс,В кредит,Москва,True,
YMO0008546,YM000188,2024-01-15,Электроника и гаджеты,47822.04,2,10,86079.67,Доставлен,Курьер Яндекс,СБП,Москва,True,2.0
YMO0008547,YM000693,2023-11-20,Красота и гигиена,1763.49,1,30,1234.44,Возврат,Курьер Яндекс,Картой онлайн,Санкт-Петербург,False,
YMO0008548,YM000142,2024-12-26,Спорт и туризм,4988.66,1,5,4739.23,Доставлен,Пункт выдачи,В кредит,Санкт-Петербург,True,
YMO0008549,YM001424,2024-04-22,Спорт и туризм,26734.05,1,25,20050.54,Доставлен,Экспресс-доставка,Картой онлайн,Санкт-Петербург,False,
YMO0008550,YM000184,2024-08-21,Одежда и обувь,7346.74,2,0,14693.49,Возврат,Пункт выдачи,Картой онлайн,Уфа,False,
YMO0008551,YM001548,2024-12-31,Дом и дача,5565.57,2,25,8348.35,Доставлен,Курьер Яндекс,Картой онлайн,Новосибирск,True,
YMO0008552,YM000067,2024-12-13,Красота и гигиена,5752.87,3,0,17258.6,Доставлен,Пункт выдачи,Картой онлайн,Казань,False,
YMO0008553,YM001082,2024-12-21,Одежда и обувь,2674.94,1,20,2139.95,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,True,
YMO0008554,YM001015,2024-09-05,Одежда и обувь,8882.06,1,5,8437.96,Доставлен,Экспресс-доставка,Картой онлайн,Казань,False,
YMO0008555,YM001061,2024-04-02,Электроника и гаджеты,16402.17,2,30,22963.04,Доставлен,Курьер Яндекс,Картой онлайн,Москва,True,5.0
YMO0008556,YM000068,2024-10-10,Книги и канцелярия,1343.95,5,10,6047.78,Доставлен,Курьер Яндекс,Картой онлайн,Ростов-на-Дону,False,
YMO0008557,YM002176,2024-07-07,Одежда и обувь,7659.89,1,0,7659.89,Доставлен,Курьер Яндекс,Яндекс Пэй,Другие,True,
YMO0008558,YM000650,2024-12-13,Электроника и гаджеты,23814.73,1,20,19051.78,Отменён,Курьер Яндекс,Яндекс Пэй,Екатеринбург,False,
YMO0008559,YM000810,2024-04-07,Красота и гигиена,2023.04,5,5,9609.45,Доставлен,Экспресс-доставка,Картой онлайн,Санкт-Петербург,False,3.0
YMO0008560,YM002293,2024-11-15,Бытовая техника,22832.76,2,15,38815.68,Отменён,Курьер Яндекс,При получении,Санкт-Петербург,True,
YMO0008561,YM000985,2024-01-29,Спорт и туризм,7462.19,2,0,14924.38,Доставлен,Экспресс-доставка,При получении,Москва,False,
YMO0008562,YM001686,2023-10-12,Одежда и обувь,3572.17,1,15,3036.34,Возврат,Почта России,СБП,Самара,False,
YMO0008563,YM000236,2024-11-13,Бытовая техника,33608.59,1,10,30247.73,Доставлен,Экспресс-доставка,Картой онлайн,Новосибирск,True,5.0
YMO0008564,YM000994,2023-07-09,Одежда и обувь,3452.73,1,15,2934.82,Доставлен,Курьер Яндекс,Картой онлайн,Воронеж,True,
YMO0008565,YM002180,2024-12-29,Электроника и гаджеты,19565.86,5,5,92937.85,Доставлен,Пункт выдачи,Картой онлайн,Нижний Новгород,True,5.0
YMO0008566,YM001986,2024-08-07,Бытовая техника,19103.82,1,20,15283.05,Доставлен,Пункт выдачи,При получении,Санкт-Петербург,True,5.0
YMO0008567,YM000497,2024-10-19,Одежда и обувь,2683.03,5,0,13415.13,Отменён,Пункт выдачи,СБП,Москва,False,
YMO0008568,YM001573,2024-12-07,Авто и мото,19777.09,2,5,37576.46,Доставлен,Пункт выдачи,Картой онлайн,Екатеринбург,True,
YMO0008569,YM000384,2024-12-14,Дом и дача,4040.14,2,10,7272.25,Доставлен,Почта России,Картой онлайн,Новосибирск,True,5.0
YMO0008570,YM001066,2024-11-03,Продукты и напитки,1523.7,1,25,1142.78,Доставлен,Экспресс-доставка,При получении,Москва,True,
YMO0008571,YM001650,2023-06-11,Спорт и туризм,8091.85,1,10,7282.66,Доставлен,Курьер Яндекс,СБП,Нижний Новгород,False,4.0
YMO0008572,YM002015,2024-01-05,Детские товары,2521.72,1,5,2395.64,Доставлен,Курьер Яндекс,Яндекс Пэй,Екатеринбург,True,
YMO0008573,YM000532,2024-10-06,Продукты и напитки,1731.69,1,0,1731.69,Отменён,Пункт выдачи,При получении,Тюмень,False,
YMO0008574,YM002014,2024-12-21,Спорт и туризм,10758.4,3,0,32275.19,Доставлен,Пункт выдачи,Картой онлайн,Краснодар,False,
YMO0008575,YM002385,2024-04-22,Одежда и обувь,7503.31,1,20,6002.65,Доставлен,Пункт выдачи,СБП,Екатеринбург,False,5.0
YMO0008576,YM002498,2024-09-03,Одежда и обувь,7877.72,2,15,13392.12,Отменён,Пункт выдачи,СБП,Другие,True,
YMO0008577,YM000191,2024-10-07,Дом и дача,9739.42,1,0,9739.42,Возврат,Пункт выдачи,СБП,Нижний Новгород,False,
YMO0008578,YM002325,2023-12-21,Бытовая техника,21250.19,1,15,18062.67,Доставлен,Пункт выдачи,Яндекс Пэй,Самара,True,
YMO0008579,YM001251,2024-04-21,Бытовая техника,10249.0,2,5,19473.09,Доставлен,Пункт выдачи,Картой онлайн,Ростов-на-Дону,False,4.0
YMO0008580,YM001728,2024-06-23,Детские товары,4544.16,5,30,15904.55,Доставлен,Курьер Яндекс,СБП,Другие,True,5.0
YMO0008581,YM002336,2023-10-30,Электроника и гаджеты,30979.76,2,25,46469.64,Доставлен,Курьер Яндекс,Картой онлайн,Нижний Новгород,False,4.0
YMO0008582,YM002210,2024-07-27,Бытовая техника,29255.99,1,20,23404.79,Доставлен,Экспресс-доставка,Картой онлайн,Москва,False,5.0
YMO0008583,YM001496,2023-03-05,Детские товары,1419.03,5,0,7095.14,Доставлен,Пункт выдачи,При получении,Ростов-на-Дону,False,2.0
YMO0008584,YM000662,2023-12-17,Бытовая техника,18998.17,1,15,16148.44,Доставлен,Курьер Яндекс,Картой онлайн,Краснодар,True,
YMO0008585,YM001496,2023-08-12,Спорт и туризм,4514.02,1,5,4288.32,Доставлен,Курьер Яндекс,Яндекс Пэй,Ростов-на-Дону,False,
YMO0008586,YM001163,2024-06-06,Бытовая техника,41123.46,1,0,41123.46,Доставлен,Курьер Яндекс,Яндекс Пэй,Другие,True,5.0
YMO0008587,YM001793,2024-11-20,Электроника и гаджеты,20510.48,1,10,18459.43,Доставлен,Экспресс-доставка,СБП,Санкт-Петербург,True,
YMO0008588,YM001876,2024-07-30,Дом и дача,7106.54,1,0,7106.54,Возврат,Пункт выдачи,Яндекс Пэй,Казань,False,
YMO0008589,YM002242,2024-04-10,Электроника и гаджеты,30668.35,1,5,29134.93,Доставлен,Курьер Яндекс,СБП,Санкт-Петербург,False,5.0
YMO0008590,YM000700,2024-02-24,Авто и мото,10730.36,1,30,7511.25,Отменён,Пункт выдачи,При получении,Санкт-Петербург,False,
YMO0008591,YM001252,2023-07-31,Красота и гигиена,2008.87,4,15,6830.17,Доставлен,Курьер Яндекс,СБП,Самара,False,
YMO0008592,YM001815,2023-10-28,Дом и дача,9662.54,4,5,36717.64,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,True,
YMO0008593,YM001681,2024-12-15,Одежда и обувь,7035.7,1,10,6332.13,Доставлен,Курьер Яндекс,Картой онлайн,Москва,True,
YMO0008594,YM001743,2024-05-08,Одежда и обувь,4602.36,1,10,4142.13,Доставлен,Экспресс-доставка,Картой онлайн,Москва,False,
YMO0008595,YM001020,2023-05-24,Книги и канцелярия,1560.85,2,10,2809.53,Доставлен,Пункт выдачи,Картой онлайн,Челябинск,True,5.0
YMO0008596,YM000148,2024-09-02,Электроника и гаджеты,54529.94,1,10,49076.95,Доставлен,Пункт выдачи,Яндекс Пэй,Санкт-Петербург,False,
YMO0008597,YM000918,2024-12-31,Дом и дача,6497.38,4,0,25989.52,Доставлен,Пункт выдачи,СБП,Другие,False,
YMO0008598,YM000798,2024-04-28,Красота и гигиена,1645.99,1,0,1645.99,Доставлен,Пункт выдачи,Яндекс Пэй,Москва,True,
YMO0008599,YM000928,2024-12-26,Детские товары,11581.17,2,0,23162.33,Доставлен,Пункт выдачи,Яндекс Пэй,Москва,False,
YMO0008600,YM001063,2024-08-04,Спорт и туризм,13066.71,1,5,12413.37,Доставлен,Курьер Яндекс,В кредит,Воронеж,True,
YMO0008601,YM002439,2024-05-25,Бытовая техника,6670.22,1,0,6670.22,Доставлен,Курьер Яндекс,Картой онлайн,Другие,False,
YMO0008602,YM000338,2024-01-14,Электроника и гаджеты,19582.9,1,10,17624.61,Доставлен,Почта России,СБП,Москва,True,5.0
YMO0008603,YM001955,2024-03-27,Электроника и гаджеты,18222.11,2,15,30977.59,Доставлен,Экспресс-доставка,Яндекс Пэй,Москва,True,4.0
YMO0008604,YM001608,2024-10-16,Продукты и напитки,546.43,3,20,1311.44,Доставлен,Пункт выдачи,Картой онлайн,Самара,True,
YMO0008605,YM002342,2024-08-28,Одежда и обувь,2487.81,2,0,4975.62,Возврат,Курьер Яндекс,СБП,Москва,False,
YMO0008606,YM001240,2024-11-10,Электроника и гаджеты,53089.16,1,30,37162.41,Доставлен,Почта России,Картой онлайн,Уфа,True,3.0
YMO0008607,YM000131,2023-08-27,Красота и гигиена,889.65,1,10,800.68,Доставлен,Пункт выдачи,СБП,Санкт-Петербург,False,
YMO0008608,YM002340,2024-06-30,Авто и мото,42570.76,1,10,38313.69,Доставлен,Пункт выдачи,СБП,Москва,True,3.0
YMO0008609,YM001896,2023-02-27,Бытовая техника,27142.86,2,15,46142.86,Доставлен,Курьер Яндекс,СБП,Санкт-Петербург,True,5.0
YMO0008610,YM002088,2023-06-29,Детские товары,9826.85,2,0,19653.69,Доставлен,Пункт выдачи,Картой онлайн,Москва,True,4.0
YMO0008611,YM000324,2024-05-11,Бытовая техника,19869.97,2,15,33778.95,Доставлен,Экспресс-доставка,При получении,Другие,True,
YMO0008612,YM000237,2024-05-18,Одежда и обувь,1956.77,1,0,1956.77,Доставлен,Почта России,При получении,Воронеж,False,
YMO0008613,YM001757,2023-12-12,Книги и канцелярия,901.73,1,0,901.73,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,False,5.0
YMO0008614,YM000407,2023-05-17,Красота и гигиена,1798.14,1,30,1258.7,Доставлен,Экспресс-доставка,Картой онлайн,Москва,False,
YMO0008615,YM001559,2024-12-12,Детские товары,2831.49,2,0,5662.97,Доставлен,Пункт выдачи,При получении,Москва,False,5.0
YMO0008616,YM001102,2024-07-18,Бытовая техника,10549.65,1,0,10549.65,Доставлен,Экспресс-доставка,При получении,Пермь,True,1.0
YMO0008617,YM002379,2024-03-25,Красота и гигиена,1721.17,1,15,1463.0,Доставлен,Пункт выдачи,В кредит,Москва,False,
YMO0008618,YM001129,2023-09-20,Электроника и гаджеты,12007.47,1,15,10206.35,Доставлен,Пункт выдачи,Яндекс Пэй,Краснодар,False,
YMO0008619,YM000995,2024-02-08,Авто и мото,14470.49,1,5,13746.96,Возврат,Почта России,СБП,Новосибирск,False,
YMO0008620,YM001694,2024-08-18,Электроника и гаджеты,15249.59,2,5,28974.22,Доставлен,Курьер Яндекс,Картой онлайн,Москва,False,
YMO0008621,YM000212,2023-10-25,Спорт и туризм,22902.9,3,25,51531.53,Доставлен,Курьер Яндекс,Картой онлайн,Пермь,False,
YMO0008622,YM000227,2024-03-24,Детские товары,3751.31,1,30,2625.92,Доставлен,Пункт выдачи,Картой онлайн,Санкт-Петербург,True,
YMO0008623,YM001588,2024-06-16,Спорт и туризм,11460.37,1,10,10314.33,Доставлен,Курьер Яндекс,Картой онлайн,Новосибирск,False,4.0
YMO0008624,YM000105,2024-07-04,Бытовая техника,14602.19,1,10,13141.97,Доставлен,Курьер Яндекс,Яндекс Пэй,Челябинск,False,5.0
YMO0008625,YM000020,2024-12-17,Электроника и гаджеты,26679.44,1,15,22677.53,Доставлен,Пункт выдачи,Яндекс Пэй,Воронеж,False,4.0
YMO0008626,YM000126,2024-07-09,Одежда и обувь,4352.67,1,5,4135.04,Доставлен,Почта России,Яндекс Пэй,Санкт-Петербург,False,
YMO0008627,YM000022,2024-01-17,Красота и гигиена,3149.29,4,20,10077.74,Доставлен,Пункт выдачи,Картой онлайн,Москва,True,1.0
YMO0008628,YM002427,2024-11-21,Одежда и обувь,13860.77,1,0,13860.77,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,False,4.0
YMO0008629,YM001297,2023-08-15,Бытовая техника,22870.38,1,15,19439.83,Доставлен,Почта России,При получении,Екатеринбург,True,
YMO0008630,YM001306,2024-05-06,Детские товары,1241.88,3,0,3725.64,Доставлен,Курьер Яндекс,В кредит,Ростов-на-Дону,False,
YMO0008631,YM001240,2024-04-23,Одежда и обувь,6136.6,2,5,11659.54,Доставлен,Пункт выдачи,Яндекс Пэй,Уфа,True,
YMO0008632,YM000763,2024-08-22,Продукты и напитки,2123.17,2,0,4246.35,Доставлен,Пункт выдачи,СБП,Санкт-Петербург,False,
YMO0008633,YM000794,2024-08-26,Электроника и гаджеты,20515.17,1,15,17437.89,Доставлен,Пункт выдачи,Картой онлайн,Казань,False,5.0
YMO0008634,YM001132,2023-12-08,Электроника и гаджеты,33163.01,5,5,157524.3,Доставлен,Экспресс-доставка,Яндекс Пэй,Москва,False,
YMO0008635,YM001580,2024-07-08,Продукты и напитки,1974.19,1,5,1875.48,Доставлен,Экспресс-доставка,Яндекс Пэй,Самара,True,
YMO0008636,YM000011,2024-10-27,Электроника и гаджеты,32549.41,2,0,65098.82,Возврат,Курьер Яндекс,Яндекс Пэй,Москва,False,
YMO0008637,YM001059,2023-11-19,Красота и гигиена,2225.55,2,0,4451.11,Доставлен,Курьер Яндекс,Яндекс Пэй,Нижний Новгород,False,3.0
YMO0008638,YM000251,2023-11-05,Бытовая техника,38759.51,1,25,29069.63,Возврат,Пункт выдачи,Картой онлайн,Москва,True,
YMO0008639,YM001097,2024-10-09,Электроника и гаджеты,32736.28,3,0,98208.83,Доставлен,Курьер Яндекс,При получении,Другие,False,
YMO0008640,YM000593,2024-01-22,Бытовая техника,28051.47,1,0,28051.47,Доставлен,Пункт выдачи,Картой онлайн,Казань,False,4.0
YMO0008641,YM002462,2023-09-20,Электроника и гаджеты,25939.74,1,0,25939.74,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,False,
YMO0008642,YM000283,2023-12-12,Одежда и обувь,10095.24,1,15,8580.95,Доставлен,Курьер Яндекс,СБП,Москва,True,
YMO0008643,YM000391,2024-08-17,Бытовая техника,10946.82,2,0,21893.64,Доставлен,Экспресс-доставка,Картой онлайн,Москва,True,
YMO0008644,YM001803,2024-01-01,Электроника и гаджеты,35991.66,2,5,68384.15,Доставлен,Экспресс-доставка,Яндекс Пэй,Москва,False,
YMO0008645,YM001614,2024-03-24,Бытовая техника,36418.08,1,20,29134.47,Доставлен,Курьер Яндекс,При получении,Другие,True,5.0
YMO0008646,YM001846,2024-03-02,Одежда и обувь,2722.46,2,0,5444.93,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,
YMO0008647,YM002046,2024-11-20,Детские товары,2702.89,1,15,2297.46,Доставлен,Экспресс-доставка,В кредит,Челябинск,False,4.0
YMO0008648,YM001877,2024-12-21,Одежда и обувь,3363.47,2,5,6390.6,Отменён,Экспресс-доставка,Картой онлайн,Красноярск,True,
YMO0008649,YM002475,2024-06-27,Авто и мото,14097.62,1,5,13392.74,Доставлен,Курьер Яндекс,Картой онлайн,Ростов-на-Дону,False,
YMO0008650,YM000403,2024-03-18,Дом и дача,5228.37,2,0,10456.74,Доставлен,Пункт выдачи,Картой онлайн,Воронеж,False,
YMO0008651,YM001325,2024-08-17,Бытовая техника,75959.5,1,5,72161.52,Доставлен,Пункт выдачи,Картой онлайн,Москва,True,
YMO0008652,YM000962,2024-06-19,Дом и дача,6208.0,2,0,12416.0,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,True,
YMO0008653,YM002388,2023-05-24,Бытовая техника,15863.64,1,20,12690.91,Доставлен,Пункт выдачи,В кредит,Москва,True,1.0
YMO0008654,YM001454,2024-05-29,Бытовая техника,37573.14,1,20,30058.51,Доставлен,Пункт выдачи,Картой онлайн,Москва,True,
YMO0008655,YM000613,2024-07-10,Спорт и туризм,6187.19,1,0,6187.19,Отменён,Почта России,При получении,Новосибирск,False,
YMO0008656,YM000672,2024-08-21,Спорт и туризм,9351.65,1,0,9351.65,Доставлен,Экспресс-доставка,Яндекс Пэй,Нижний Новгород,False,
YMO0008657,YM000294,2023-08-28,Электроника и гаджеты,15551.44,1,0,15551.44,Доставлен,Курьер Яндекс,Картой онлайн,Москва,False,
YMO0008658,YM002215,2024-09-29,Продукты и напитки,3218.39,2,0,6436.78,Доставлен,Экспресс-доставка,Картой онлайн,Другие,True,
YMO0008659,YM000598,2023-12-12,Дом и дача,5532.3,3,5,15767.05,Доставлен,Пункт выдачи,Картой онлайн,Санкт-Петербург,True,5.0
YMO0008660,YM001272,2024-11-14,Авто и мото,6379.65,4,5,24242.65,Доставлен,Курьер Яндекс,При получении,Москва,False,
YMO0008661,YM002193,2024-12-13,Одежда и обувь,9104.18,2,0,18208.36,Доставлен,Курьер Яндекс,Яндекс Пэй,Другие,False,5.0
YMO0008662,YM000127,2024-07-19,Одежда и обувь,5087.03,1,15,4323.98,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,5.0
YMO0008663,YM000347,2024-02-11,Красота и гигиена,2096.92,2,5,3984.14,Доставлен,Курьер Яндекс,При получении,Москва,True,5.0
YMO0008664,YM001431,2024-11-30,Авто и мото,12723.53,1,0,12723.53,Доставлен,Экспресс-доставка,Картой онлайн,Тюмень,False,
YMO0008665,YM001684,2024-12-13,Красота и гигиена,3684.61,1,5,3500.38,Доставлен,Курьер Яндекс,СБП,Москва,False,
YMO0008666,YM001320,2023-10-21,Авто и мото,5566.06,1,0,5566.06,Доставлен,Почта России,Яндекс Пэй,Другие,True,1.0
YMO0008667,YM001581,2024-07-16,Электроника и гаджеты,26916.45,1,0,26916.45,Доставлен,Курьер Яндекс,В кредит,Москва,True,1.0
YMO0008668,YM001282,2023-11-27,Электроника и гаджеты,7230.09,5,10,32535.42,Доставлен,Экспресс-доставка,Картой онлайн,Воронеж,True,
YMO0008669,YM000265,2023-04-24,Электроника и гаджеты,46771.42,2,5,88865.7,Доставлен,Пункт выдачи,СБП,Санкт-Петербург,True,5.0
YMO0008670,YM000807,2024-12-15,Одежда и обувь,4971.09,1,20,3976.87,Возврат,Пункт выдачи,Картой онлайн,Новосибирск,False,
YMO0008671,YM000358,2024-12-14,Одежда и обувь,5018.57,3,0,15055.72,Доставлен,Курьер Яндекс,Картой онлайн,Другие,True,4.0
YMO0008672,YM000044,2024-01-04,Электроника и гаджеты,28591.04,1,30,20013.72,Доставлен,Почта России,Яндекс Пэй,Тюмень,True,5.0
YMO0008673,YM001486,2023-12-28,Бытовая техника,19622.45,1,20,15697.96,Доставлен,Экспресс-доставка,Картой онлайн,Другие,True,
YMO0008674,YM000088,2024-03-17,Красота и гигиена,2200.79,1,5,2090.75,Доставлен,Курьер Яндекс,Картой онлайн,Санкт-Петербург,False,
YMO0008675,YM001641,2024-12-31,Дом и дача,7272.02,3,10,19634.45,Доставлен,Пункт выдачи,СБП,Москва,True,
YMO0008676,YM000857,2023-11-09,Авто и мото,13933.7,2,25,20900.55,Доставлен,Пункт выдачи,СБП,Тюмень,True,5.0
YMO0008677,YM000683,2024-05-30,Авто и мото,17361.77,3,0,52085.31,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,5.0
YMO0008678,YM002047,2023-06-01,Бытовая техника,13588.07,1,0,13588.07,Доставлен,Курьер Яндекс,СБП,Ростов-на-Дону,False,
YMO0008679,YM000088,2024-11-20,Электроника и гаджеты,24137.61,1,0,24137.61,Доставлен,Курьер Яндекс,СБП,Санкт-Петербург,False,
YMO0008680,YM002245,2024-11-18,Бытовая техника,18516.17,1,20,14812.94,Отменён,Пункт выдачи,Картой онлайн,Другие,True,
YMO0008681,YM002453,2024-04-24,Детские товары,9125.4,2,10,16425.73,Доставлен,Почта России,Яндекс Пэй,Ростов-на-Дону,True,
YMO0008682,YM000577,2024-09-26,Одежда и обувь,6360.02,3,25,14310.04,Возврат,Курьер Яндекс,В кредит,Нижний Новгород,True,
YMO0008683,YM000990,2024-02-18,Одежда и обувь,5525.0,1,5,5248.75,Доставлен,Курьер Яндекс,Картой онлайн,Москва,True,5.0
YMO0008684,YM000447,2024-02-14,Книги и канцелярия,1403.71,1,25,1052.78,Доставлен,Курьер Яндекс,Картой онлайн,Казань,True,
YMO0008685,YM001847,2024-03-16,Одежда и обувь,4305.07,2,15,7318.62,Доставлен,Пункт выдачи,Яндекс Пэй,Другие,False,
YMO0008686,YM000838,2023-03-29,Дом и дача,5445.56,1,25,4084.17,Доставлен,Экспресс-доставка,СБП,Другие,True,
YMO0008687,YM000985,2024-07-26,Одежда и обувь,7460.4,1,30,5222.28,Доставлен,Курьер Яндекс,Картой онлайн,Москва,False,3.0
YMO0008688,YM001030,2023-07-12,Продукты и напитки,1650.81,1,15,1403.19,Доставлен,Курьер Яндекс,Яндекс Пэй,Тюмень,True,
YMO0008689,YM002279,2024-09-21,Детские товары,4262.63,1,5,4049.49,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,5.0
YMO0008690,YM002030,2024-10-11,Дом и дача,11713.93,1,0,11713.93,Доставлен,Курьер Яндекс,Картой онлайн,Другие,False,
YMO0008691,YM002486,2024-10-13,Одежда и обувь,2114.32,2,0,4228.65,Доставлен,Пункт выдачи,При получении,Другие,False,
YMO0008692,YM001772,2024-03-05,Одежда и обувь,15514.2,1,15,13187.07,Доставлен,Почта России,Картой онлайн,Санкт-Петербург,True,
